method,experiment_type,experiment_variant,dataset_direction,model,brier_before,brier_after,ece_before,ece_after,mce_before,mce_after,brier_delta,ece_delta,mce_delta,experiment_id,n,brier_win,ece_win,mce_win,all_win,any_degrade,outcome,failure_category,model_family
temperature,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,lgbm,0.273349,0.241784,0.174176,0.072380,0.292695,0.118300,-0.031565,-0.101796,-0.174395,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,lr,0.289497,0.244203,0.199840,0.084965,0.353968,0.395759,-0.045294,-0.114875,0.041790,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,rf,0.280524,0.242038,0.184539,0.067698,0.532343,0.264289,-0.038486,-0.116840,-0.268054,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,cleveland+hungary+switzerland+va__to__kaggle,xgb,0.271362,0.241655,0.172973,0.072284,0.294754,0.245330,-0.029707,-0.100690,-0.049424,external_kaggle_uci__cfs_plus_chol__cleveland+hungary+switzerland+va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,lgbm,0.277143,0.239623,0.179505,0.060612,0.569200,0.307528,-0.037519,-0.118892,-0.261671,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,lr,0.276824,0.243062,0.198532,0.108044,0.361040,0.190783,-0.033763,-0.090487,-0.170257,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,rf,0.274279,0.240122,0.165849,0.052437,0.504279,0.215700,-0.034157,-0.113412,-0.288579,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,cleveland__to__kaggle,xgb,0.271835,0.241616,0.165720,0.056347,0.277656,0.398976,-0.030218,-0.109372,0.121320,external_kaggle_uci__cfs_plus_chol__cleveland__to__kaggle__xgb.json,1,True,True,False,False,True,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,lgbm,0.320676,0.244816,0.292688,0.113570,0.620251,0.293592,-0.075860,-0.179118,-0.326659,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,lr,0.267321,0.249677,0.143675,0.011254,0.143675,0.011254,-0.017644,-0.132422,-0.132422,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,rf,0.262282,0.240249,0.175277,0.095985,0.323536,0.255237,-0.022033,-0.079292,-0.068299,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,hungary__to__kaggle,xgb,0.310670,0.245036,0.275273,0.093694,0.418752,0.306071,-0.065634,-0.181579,-0.112681,external_kaggle_uci__cfs_plus_chol__hungary__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,lgbm,0.298521,0.247809,0.214831,0.056203,0.447541,0.233752,-0.050713,-0.158628,-0.213788,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,lr,0.275664,0.242559,0.166439,0.033592,0.374222,0.865633,-0.033105,-0.132847,0.491410,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__lr.json,1,True,True,False,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,rf,0.280489,0.245941,0.186836,0.045740,0.428234,0.089972,-0.034548,-0.141096,-0.338262,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland+hungary+switzerland+va,xgb,0.287951,0.245383,0.199084,0.043181,0.628903,0.324911,-0.042567,-0.155903,-0.303992,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland+hungary+switzerland+va__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,lgbm,0.294884,0.247186,0.230060,0.069524,0.406505,0.399658,-0.047698,-0.160536,-0.006848,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,lr,0.286073,0.243571,0.249037,0.089285,0.331031,0.216859,-0.042501,-0.159753,-0.114171,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,rf,0.296580,0.248424,0.241266,0.070673,0.408238,0.165377,-0.048156,-0.170594,-0.242861,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__cleveland,xgb,0.296018,0.247525,0.232608,0.069940,0.707220,0.176101,-0.048493,-0.162668,-0.531120,external_kaggle_uci__cfs_plus_chol__kaggle__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,lgbm,0.319907,0.251140,0.278971,0.152226,0.459126,0.176519,-0.068768,-0.126745,-0.282607,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,lr,0.299789,0.251573,0.274652,0.172652,0.440223,0.221654,-0.048216,-0.102001,-0.218569,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,rf,0.315596,0.251447,0.287988,0.153598,0.440638,0.170799,-0.064149,-0.134390,-0.269839,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__hungary,xgb,0.318207,0.251067,0.284318,0.153535,0.570780,0.169983,-0.067140,-0.130783,-0.400798,external_kaggle_uci__cfs_plus_chol__kaggle__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,lgbm,0.307243,0.249797,0.390332,0.416782,0.963850,0.461299,-0.057447,0.026451,-0.502551,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__lgbm.json,1,True,False,True,False,True,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,lr,0.292223,0.239582,0.390751,0.400126,0.833126,0.502296,-0.052641,0.009374,-0.330830,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__lr.json,1,True,False,True,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,rf,0.278399,0.244961,0.374242,0.401474,0.839650,0.622715,-0.033438,0.027232,-0.216935,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__rf.json,1,True,False,True,False,True,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__switzerland,xgb,0.291270,0.246211,0.373230,0.411533,0.952957,0.604669,-0.045059,0.038303,-0.348287,external_kaggle_uci__cfs_plus_chol__kaggle__to__switzerland__xgb.json,1,True,False,True,False,True,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,lgbm,0.235415,0.227965,0.145851,0.141546,0.349898,0.268366,-0.007449,-0.004305,-0.081532,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__lgbm.json,1,True,True,True,True,False,neutral,neutral,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,lr,0.218079,0.214541,0.092142,0.069978,0.878821,0.250865,-0.003538,-0.022164,-0.627956,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,rf,0.225173,0.222587,0.092586,0.145149,0.445350,0.384684,-0.002586,0.052563,-0.060666,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__rf.json,1,True,False,True,False,True,neutral,ece_degraded|ece_severe,tree
temperature,external_kaggle_uci,cfs_plus_chol,kaggle__to__va,xgb,0.258960,0.249856,0.177023,0.152787,0.841291,0.334013,-0.009104,-0.024236,-0.507278,external_kaggle_uci__cfs_plus_chol__kaggle__to__va__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,lgbm,0.460067,0.257433,0.461263,0.109420,0.481517,0.291217,-0.202634,-0.351843,-0.190301,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,lr,0.455599,0.255388,0.455198,0.079388,0.455198,0.600717,-0.200211,-0.375810,0.145519,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,rf,0.249518,0.246288,0.102259,0.057777,0.306490,0.315356,-0.003230,-0.044482,0.008866,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__rf.json,1,True,True,False,False,True,neutral,neutral,tree
temperature,external_kaggle_uci,cfs_plus_chol,switzerland__to__kaggle,xgb,0.461902,0.259153,0.458185,0.109293,0.524851,0.124471,-0.202749,-0.348893,-0.400381,external_kaggle_uci__cfs_plus_chol__switzerland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,lgbm,0.295106,0.248690,0.231051,0.044091,0.316317,0.083718,-0.046416,-0.186960,-0.232599,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,lr,0.241641,0.237986,0.083871,0.057358,0.163379,0.191794,-0.003655,-0.026513,0.028415,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__lr.json,1,True,True,False,False,True,neutral,mce_degraded,linear
temperature,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,rf,0.237730,0.237730,0.087004,0.087004,0.231052,0.231052,0.000000,0.000000,0.000000,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__rf.json,1,False,False,False,False,True,neutral,neutral,tree
temperature,external_kaggle_uci,cfs_plus_chol,va__to__kaggle,xgb,0.293948,0.248321,0.227110,0.043702,0.294123,0.114335,-0.045627,-0.183408,-0.179788,external_kaggle_uci__cfs_plus_chol__va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,lgbm,0.262292,0.240755,0.159188,0.068506,0.477162,0.136315,-0.021537,-0.090682,-0.340847,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,lr,0.272979,0.244990,0.178726,0.061432,0.303414,0.266065,-0.027989,-0.117294,-0.037349,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,rf,0.261179,0.240262,0.142096,0.056768,0.551274,0.211071,-0.020918,-0.085329,-0.340203,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,cleveland+hungary+switzerland+va__to__kaggle,xgb,0.260731,0.239826,0.156978,0.044328,0.385051,0.122371,-0.020905,-0.112651,-0.262680,external_kaggle_uci__cfs__cleveland+hungary+switzerland+va__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,cleveland__to__kaggle,lgbm,0.279759,0.239811,0.181060,0.055321,0.587716,0.117318,-0.039949,-0.125739,-0.470398,external_kaggle_uci__cfs__cleveland__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,cleveland__to__kaggle,lr,0.265364,0.242846,0.160297,0.096762,0.265989,0.708651,-0.022518,-0.063535,0.442662,external_kaggle_uci__cfs__cleveland__to__kaggle__lr.json,1,True,True,False,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs,cleveland__to__kaggle,rf,0.253874,0.237653,0.130683,0.058074,0.431318,0.129333,-0.016222,-0.072610,-0.301984,external_kaggle_uci__cfs__cleveland__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,cleveland__to__kaggle,xgb,0.268025,0.240021,0.158559,0.053814,0.312496,0.092626,-0.028004,-0.104746,-0.219870,external_kaggle_uci__cfs__cleveland__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,hungary__to__kaggle,lgbm,0.292313,0.243607,0.241751,0.107855,0.376069,0.279190,-0.048706,-0.133897,-0.096879,external_kaggle_uci__cfs__hungary__to__kaggle__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,hungary__to__kaggle,lr,0.266595,0.249755,0.138539,0.008977,0.138539,0.008977,-0.016841,-0.129562,-0.129562,external_kaggle_uci__cfs__hungary__to__kaggle__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs,hungary__to__kaggle,rf,0.246507,0.237415,0.153505,0.076346,0.261178,0.240542,-0.009092,-0.077160,-0.020636,external_kaggle_uci__cfs__hungary__to__kaggle__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,hungary__to__kaggle,xgb,0.289189,0.244802,0.214228,0.107933,0.411301,0.207620,-0.044387,-0.106296,-0.203681,external_kaggle_uci__cfs__hungary__to__kaggle__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,lgbm,0.292284,0.246846,0.207030,0.077710,0.419672,0.210054,-0.045438,-0.129319,-0.209619,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,lr,0.266936,0.241783,0.139382,0.057869,0.449107,0.929060,-0.025153,-0.081513,0.479953,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__lr.json,1,True,True,False,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,rf,0.272529,0.244370,0.175279,0.052245,0.300358,0.096409,-0.028160,-0.123034,-0.203949,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland+hungary+switzerland+va,xgb,0.279852,0.242968,0.184335,0.045322,0.462780,0.099056,-0.036883,-0.139013,-0.363725,external_kaggle_uci__cfs__kaggle__to__cleveland+hungary+switzerland+va__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland,lgbm,0.269851,0.242516,0.187739,0.060571,0.420165,0.390506,-0.027335,-0.127168,-0.029658,external_kaggle_uci__cfs__kaggle__to__cleveland__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland,lr,0.259623,0.240024,0.180040,0.081868,0.305634,0.393830,-0.019599,-0.098173,0.088196,external_kaggle_uci__cfs__kaggle__to__cleveland__lr.json,1,True,True,False,False,True,improved,success,linear
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland,rf,0.272684,0.245894,0.184699,0.060947,0.310159,0.118397,-0.026790,-0.123752,-0.191761,external_kaggle_uci__cfs__kaggle__to__cleveland__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__cleveland,xgb,0.275072,0.243305,0.201068,0.062641,0.409095,0.104748,-0.031767,-0.138426,-0.304348,external_kaggle_uci__cfs__kaggle__to__cleveland__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__hungary,lgbm,0.304626,0.248530,0.236992,0.156873,0.509065,0.220143,-0.056096,-0.080119,-0.288922,external_kaggle_uci__cfs__kaggle__to__hungary__lgbm.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__hungary,lr,0.280204,0.249020,0.219915,0.151543,0.545472,0.346866,-0.031184,-0.068372,-0.198607,external_kaggle_uci__cfs__kaggle__to__hungary__lr.json,1,True,True,True,True,False,improved,success,linear
temperature,external_kaggle_uci,cfs,kaggle__to__hungary,rf,0.290648,0.248207,0.230966,0.145482,0.438482,0.399919,-0.042441,-0.085484,-0.038562,external_kaggle_uci__cfs__kaggle__to__hungary__rf.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__hungary,xgb,0.304546,0.248510,0.242574,0.166922,0.903922,0.225041,-0.056036,-0.075652,-0.678881,external_kaggle_uci__cfs__kaggle__to__hungary__xgb.json,1,True,True,True,True,False,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__switzerland,lgbm,0.307243,0.249797,0.390332,0.416782,0.963850,0.461299,-0.057447,0.026451,-0.502551,external_kaggle_uci__cfs__kaggle__to__switzerland__lgbm.json,1,True,False,True,False,True,improved,success,tree
temperature,external_kaggle_uci,cfs,kaggle__to__switzerland,lr,0.292223,0.239582,0.390751,0.400126,0.833126,0.502296,-0.052641,0.009374,-0.330830,external_kaggle_uci__cfs__kaggle__to__switzerland__lr.json,1,True,False,True,False,True,improved,success,linear
